zip,countyname,stcountyfp
15333,Washington ,42125
15336,Washington ,42125
15339,Washington ,42125
15340,Washington ,42125
15342,Washington ,42125
15345,Washington ,42125
15347,Washington ,42125
15348,Washington ,42125
15350,Washington ,42125
15357,Washington ,42125
15358,Washington ,42125
15360,Washington ,42125
15361,Washington ,42125
15363,Washington ,42125
15364,Washington ,42125
15365,Washington ,42125
15366,Washington ,42125
15367,Washington ,42125
15368,Washington ,42125
15370,Washington ,42125
15376,Washington ,42125
15377,Washington ,42125
15378,Washington ,42125
15379,Washington ,42125
15412,Washington ,42125
15417,Washington ,42125
15419,Washington ,42125
15423,Washington ,42125
15427,Washington ,42125
15429,Washington ,42125
15432,Washington ,42125
15438,Washington ,42125
15477,Washington ,42125
15483,Washington ,42125
18405,Wayne ,42127
18415,Wayne ,42127
18417,Wayne ,42127
18421,Wayne ,42127
18424,Wayne ,42127
18427,Wayne ,42127
18428,Wayne ,42127
18431,Wayne ,42127
18436,Wayne ,42127
18437,Wayne ,42127
18438,Wayne ,42127
18439,Wayne ,42127
18443,Wayne ,42127
18444,Wayne ,42127
18445,Wayne ,42127
18449,Wayne ,42127
18453,Wayne ,42127
18454,Wayne ,42127
18455,Wayne ,42127
18456,Wayne ,42127
18459,Wayne ,42127
18460,Wayne ,42127
18461,Wayne ,42127
18462,Wayne ,42127
18463,Wayne ,42127
18466,Wayne ,42127
18469,Wayne ,42127
18472,Wayne ,42127
18473,Wayne ,42127
18847,Wayne ,42127
15012,Westmoreland ,42129
15062,Westmoreland ,42129
15063,Westmoreland ,42129
15068,Westmoreland ,42129
15072,Westmoreland ,42129
15083,Westmoreland ,42129
15085,Westmoreland ,42129
15087,Westmoreland ,42129
15089,Westmoreland ,42129
15131,Westmoreland ,42129
15146,Westmoreland ,42129
15428,Westmoreland ,42129
15448,Westmoreland ,42129
15479,Westmoreland ,42129
15501,Westmoreland ,42129
15531,Westmoreland ,42129
15601,Westmoreland ,42129
15606,Westmoreland ,42129
15610,Westmoreland ,42129
15611,Westmoreland ,42129
15612,Westmoreland ,42129
15613,Westmoreland ,42129
15615,Westmoreland ,42129
15616,Westmoreland ,42129
15617,Westmoreland ,42129
15618,Westmoreland ,42129
15619,Westmoreland ,42129
15620,Westmoreland ,42129
15621,Westmoreland ,42129
15622,Westmoreland ,42129
15623,Westmoreland ,42129
15624,Westmoreland ,42129
15625,Westmoreland ,42129
15626,Westmoreland ,42129
15627,Westmoreland ,42129
15628,Westmoreland ,42129
15629,Westmoreland ,42129
15632,Westmoreland ,42129
15633,Westmoreland ,42129
15634,Westmoreland ,42129
15635,Westmoreland ,42129
15636,Westmoreland ,42129
15637,Westmoreland ,42129
15638,Westmoreland ,42129
15639,Westmoreland ,42129
15640,Westmoreland ,42129
15641,Westmoreland ,42129
15642,Westmoreland ,42129
15644,Westmoreland ,42129
15646,Westmoreland ,42129
15647,Westmoreland ,42129
15650,Westmoreland ,42129
15655,Westmoreland ,42129
15656,Westmoreland ,42129
15658,Westmoreland ,42129
15660,Westmoreland ,42129
15661,Westmoreland ,42129
15662,Westmoreland ,42129
15663,Westmoreland ,42129
15664,Westmoreland ,42129
15665,Westmoreland ,42129
15666,Westmoreland ,42129
15668,Westmoreland ,42129
15670,Westmoreland ,42129
15671,Westmoreland ,42129
15672,Westmoreland ,42129
15674,Westmoreland ,42129
15675,Westmoreland ,42129
15676,Westmoreland ,42129
15677,Westmoreland ,42129
15678,Westmoreland ,42129
15679,Westmoreland ,42129
15680,Westmoreland ,42129
15681,Westmoreland ,42129
15683,Westmoreland ,42129
15684,Westmoreland ,42129
15685,Westmoreland ,42129
15687,Westmoreland ,42129
15688,Westmoreland ,42129
15689,Westmoreland ,42129
15690,Westmoreland ,42129
15691,Westmoreland ,42129
15692,Westmoreland ,42129
15693,Westmoreland ,42129
15695,Westmoreland ,42129
15696,Westmoreland ,42129
15697,Westmoreland ,42129
15698,Westmoreland ,42129
15717,Westmoreland ,42129
15779,Westmoreland ,42129
15923,Westmoreland ,42129
15944,Westmoreland ,42129
15954,Westmoreland ,42129
16229,Westmoreland ,42129
18414,Wyoming ,42131
18419,Wyoming ,42131
18446,Wyoming ,42131
18615,Wyoming ,42131
18623,Wyoming ,42131
18625,Wyoming ,42131
18629,Wyoming ,42131
18630,Wyoming ,42131
18636,Wyoming ,42131
18657,Wyoming ,42131
18844,Wyoming ,42131
17011,York ,42133
17019,York ,42133
17055,York ,42133
17070,York ,42133
17301,York ,42133
17302,York ,42133
17309,York ,42133
17311,York ,42133
17312,York ,42133
17313,York ,42133
17314,York ,42133
17315,York ,42133
17316,York ,42133
17317,York ,42133
17318,York ,42133
17319,York ,42133
17321,York ,42133
17322,York ,42133
17323,York ,42133
17327,York ,42133
17329,York ,42133
17331,York ,42133
17332,York ,42133
17339,York ,42133
17342,York ,42133
17345,York ,42133
17347,York ,42133
17349,York ,42133
17352,York ,42133
17354,York ,42133
17355,York ,42133
17356,York ,42133
17358,York ,42133
17360,York ,42133
17361,York ,42133
17362,York ,42133
17363,York ,42133
17364,York ,42133
17365,York ,42133
17366,York ,42133
17368,York ,42133
17370,York ,42133
17371,York ,42133
17372,York ,42133
17401,York ,42133
17402,York ,42133
17403,York ,42133
17404,York ,42133
17406,York ,42133
17407,York ,42133
17408,York ,42133
2806,Bristol ,44001
2809,Bristol ,44001
2885,Bristol ,44001
2915,Bristol ,44001
2816,Kent ,44003
2817,Kent ,44003
2818,Kent ,44003
2827,Kent ,44003
2831,Kent ,44003
2852,Kent ,44003
2886,Kent ,44003
2888,Kent ,44003
2889,Kent ,44003
2893,Kent ,44003
2920,Kent ,44003
2801,Newport ,44005
2835,Newport ,44005
2837,Newport ,44005
2840,Newport ,44005
2841,Newport ,44005
2842,Newport ,44005
2871,Newport ,44005
2872,Newport ,44005
2878,Newport ,44005
2802,Providence ,44007
2806,Providence ,44007
2814,Providence ,44007
2815,Providence ,44007
2816,Providence ,44007
2823,Providence ,44007
2824,Providence ,44007
2825,Providence ,44007
2826,Providence ,44007
2828,Providence ,44007
2829,Providence ,44007
2830,Providence ,44007
2831,Providence ,44007
2838,Providence ,44007
2839,Providence ,44007
2857,Providence ,44007
2858,Providence ,44007
2859,Providence ,44007
2860,Providence ,44007
2861,Providence ,44007
2863,Providence ,44007
2864,Providence ,44007
2865,Providence ,44007
2876,Providence ,44007
2886,Providence ,44007
2895,Providence ,44007
2896,Providence ,44007
2902,Providence ,44007
2903,Providence ,44007
2904,Providence ,44007
2905,Providence ,44007
2906,Providence ,44007
2907,Providence ,44007
2908,Providence ,44007
2909,Providence ,44007
2910,Providence ,44007
2911,Providence ,44007
2912,Providence ,44007
2914,Providence ,44007
2915,Providence ,44007
2916,Providence ,44007
2917,Providence ,44007
2918,Providence ,44007
2919,Providence ,44007
2920,Providence ,44007
2921,Providence ,44007
2804,Washington ,44009
2807,Washington ,44009
2808,Washington ,44009
2812,Washington ,44009
2813,Washington ,44009
2822,Washington ,44009
2832,Washington ,44009
2833,Washington ,44009
2836,Washington ,44009
2852,Washington ,44009
2873,Washington ,44009
2874,Washington ,44009
2875,Washington ,44009
2877,Washington ,44009
2879,Washington ,44009
2881,Washington ,44009
2882,Washington ,44009
2891,Washington ,44009
2892,Washington ,44009
2894,Washington ,44009
2898,Washington ,44009
29620,Abbeville ,45001
29627,Abbeville ,45001
29628,Abbeville ,45001
29638,Abbeville ,45001
29639,Abbeville ,45001
29646,Abbeville ,45001
29649,Abbeville ,45001
29653,Abbeville ,45001
29654,Abbeville ,45001
29655,Abbeville ,45001
29659,Abbeville ,45001
29692,Abbeville ,45001
29819,Abbeville ,45001
29006,Aiken ,45003
29105,Aiken ,45003
29129,Aiken ,45003
29137,Aiken ,45003
29146,Aiken ,45003
29164,Aiken ,45003
29801,Aiken ,45003
29803,Aiken ,45003
29805,Aiken ,45003
29809,Aiken ,45003
29816,Aiken ,45003
29822,Aiken ,45003
29828,Aiken ,45003
29829,Aiken ,45003
29831,Aiken ,45003
29832,Aiken ,45003
29834,Aiken ,45003
29839,Aiken ,45003
29841,Aiken ,45003
29842,Aiken ,45003
29847,Aiken ,45003
29850,Aiken ,45003
29851,Aiken ,45003
29853,Aiken ,45003
29856,Aiken ,45003
29860,Aiken ,45003
29810,Allendale ,45005
29827,Allendale ,45005
29836,Allendale ,45005
29846,Allendale ,45005
29849,Allendale ,45005
29611,Anderson ,45007
29621,Anderson ,45007
29623,Anderson ,45007
29624,Anderson ,45007
29625,Anderson ,45007
29626,Anderson ,45007
29627,Anderson ,45007
29630,Anderson ,45007
29631,Anderson ,45007
29642,Anderson ,45007
29643,Anderson ,45007
29654,Anderson ,45007
29655,Anderson ,45007
29656,Anderson ,45007
29657,Anderson ,45007
29669,Anderson ,45007
29670,Anderson ,45007
29673,Anderson ,45007
29677,Anderson ,45007
29684,Anderson ,45007
29689,Anderson ,45007
29697,Anderson ,45007
29003,Bamberg ,45009
29038,Bamberg ,45009
29042,Bamberg ,45009
29081,Bamberg ,45009
29082,Bamberg ,45009
29432,Bamberg ,45009
29481,Bamberg ,45009
29817,Bamberg ,45009
29843,Bamberg ,45009
29808,Barnwell ,45011
29812,Barnwell ,45011
29813,Barnwell ,45011
29817,Barnwell ,45011
29826,Barnwell ,45011
29836,Barnwell ,45011
29843,Barnwell ,45011
29853,Barnwell ,45011
29902,Beaufort ,45013
29904,Beaufort ,45013
29905,Beaufort ,45013
29906,Beaufort ,45013
29907,Beaufort ,45013
29909,Beaufort ,45013
29910,Beaufort ,45013
29914,Beaufort ,45013
29915,Beaufort ,45013
29920,Beaufort ,45013
29926,Beaufort ,45013
29928,Beaufort ,45013
29931,Beaufort ,45013
29935,Beaufort ,45013
29940,Beaufort ,45013
29941,Beaufort ,45013
29945,Beaufort ,45013
29059,Berkeley ,45015
29406,Berkeley ,45015
29410,Berkeley ,45015
29431,Berkeley ,45015
29434,Berkeley ,45015
29436,Berkeley ,45015
29445,Berkeley ,45015
29450,Berkeley ,45015
29453,Berkeley ,45015
29456,Berkeley ,45015
29461,Berkeley ,45015
29468,Berkeley ,45015
29469,Berkeley ,45015
29472,Berkeley ,45015
29476,Berkeley ,45015
29479,Berkeley ,45015
29483,Berkeley ,45015
29492,Berkeley ,45015
29030,Calhoun ,45017
29047,Calhoun ,45017
29053,Calhoun ,45017
29112,Calhoun ,45017
29135,Calhoun ,45017
29160,Calhoun ,45017
29401,Charleston ,45019
29403,Charleston ,45019
29404,Charleston ,45019
29405,Charleston ,45019
29406,Charleston ,45019
29407,Charleston ,45019
29409,Charleston ,45019
29410,Charleston ,45019
29412,Charleston ,45019
29414,Charleston ,45019
29418,Charleston ,45019
29420,Charleston ,45019
29424,Charleston ,45019
29425,Charleston ,45019
29426,Charleston ,45019
29429,Charleston ,45019
29438,Charleston ,45019
29439,Charleston ,45019
29445,Charleston ,45019
29449,Charleston ,45019
29450,Charleston ,45019
29451,Charleston ,45019
29453,Charleston ,45019
29455,Charleston ,45019
29456,Charleston ,45019
29458,Charleston ,45019
29464,Charleston ,45019
29466,Charleston ,45019
29470,Charleston ,45019
29482,Charleston ,45019
29483,Charleston ,45019
29485,Charleston ,45019
29487,Charleston ,45019
29307,Cherokee ,45021
29323,Cherokee ,45021
29330,Cherokee ,45021
29340,Cherokee ,45021
29341,Cherokee ,45021
29372,Cherokee ,45021
29702,Cherokee ,45021
29743,Cherokee ,45021
29014,Chester ,45023
29031,Chester ,45023
29055,Chester ,45023
29704,Chester ,45023
29706,Chester ,45023
29712,Chester ,45023
29714,Chester ,45023
29720,Chester ,45023
29724,Chester ,45023
29729,Chester ,45023
29730,Chester ,45023
29742,Chester ,45023
29067,Chesterfield ,45025
29101,Chesterfield ,45025
29520,Chesterfield ,45025
29550,Chesterfield ,45025
29584,Chesterfield ,45025
29593,Chesterfield ,45025
29709,Chesterfield ,45025
29718,Chesterfield ,45025
29727,Chesterfield ,45025
29728,Chesterfield ,45025
29741,Chesterfield ,45025
29001,Clarendon ,45027
29041,Clarendon ,45027
29051,Clarendon ,45027
29102,Clarendon ,45027
29111,Clarendon ,45027
29114,Clarendon ,45027
29125,Clarendon ,45027
29148,Clarendon ,45027
29162,Clarendon ,45027
29560,Clarendon ,45027
29081,Colleton ,45029
29082,Colleton ,45029
29435,Colleton ,45029
29438,Colleton ,45029
29446,Colleton ,45029
29452,Colleton ,45029
29472,Colleton ,45029
29474,Colleton ,45029
29475,Colleton ,45029
29481,Colleton ,45029
29488,Colleton ,45029
29493,Colleton ,45029
29929,Colleton ,45029
29945,Colleton ,45029
29069,Darlington ,45031
29079,Darlington ,45031
29101,Darlington ,45031
29161,Darlington ,45031
29501,Darlington ,45031
29506,Darlington ,45031
29532,Darlington ,45031
29540,Darlington ,45031
29550,Darlington ,45031
29593,Darlington ,45031
29525,Dillon ,45033
29536,Dillon ,45033
29543,Dillon ,45033
29547,Dillon ,45033
29563,Dillon ,45033
29565,Dillon ,45033
29567,Dillon ,45033
29571,Dillon ,45033
29574,Dillon ,45033
29581,Dillon ,45033
29592,Dillon ,45033
29018,Dorchester ,45035
29414,Dorchester ,45035
29418,Dorchester ,45035
29420,Dorchester ,45035
29426,Dorchester ,45035
29432,Dorchester ,45035
29437,Dorchester ,45035
29447,Dorchester ,45035
29448,Dorchester ,45035
29456,Dorchester ,45035
29470,Dorchester ,45035
29471,Dorchester ,45035
29472,Dorchester ,45035
29477,Dorchester ,45035
29483,Dorchester ,45035
29485,Dorchester ,45035
29129,Edgefield ,45037
29821,Edgefield ,45037
29824,Edgefield ,45037
29832,Edgefield ,45037
29835,Edgefield ,45037
29838,Edgefield ,45037
29845,Edgefield ,45037
29847,Edgefield ,45037
29860,Edgefield ,45037
29014,Fairfield ,45039
29015,Fairfield ,45039
29016,Fairfield ,45039
29031,Fairfield ,45039
29045,Fairfield ,45039
29055,Fairfield ,45039
29065,Fairfield ,45039
29130,Fairfield ,45039
29132,Fairfield ,45039
29180,Fairfield ,45039
29114,Florence ,45041
29161,Florence ,45041
29501,Florence ,45041
29505,Florence ,45041
29506,Florence ,45041
29530,Florence ,45041
29541,Florence ,45041
29554,Florence ,45041
29555,Florence ,45041
29560,Florence ,45041
29583,Florence ,45041
29591,Florence ,45041
29440,Georgetown ,45043
29510,Georgetown ,45043
29554,Georgetown ,45043
29576,Georgetown ,45043
29585,Georgetown ,45043
29322,Greenville ,45045
29356,Greenville ,45045
29601,Greenville ,45045
29602,Greenville ,45045
29603,Greenville ,45045
29604,Greenville ,45045
29605,Greenville ,45045
29606,Greenville ,45045
29607,Greenville ,45045
29608,Greenville ,45045
29609,Greenville ,45045
29610,Greenville ,45045
29611,Greenville ,45045
29613,Greenville ,45045
29614,Greenville ,45045
29615,Greenville ,45045
29616,Greenville ,45045
29617,Greenville ,45045
29627,Greenville ,45045
29635,Greenville ,45045
29636,Greenville ,45045
29644,Greenville ,45045
29650,Greenville ,45045
29651,Greenville ,45045
29654,Greenville ,45045
29661,Greenville ,45045
29662,Greenville ,45045
29669,Greenville ,45045
29673,Greenville ,45045
29680,Greenville ,45045
29681,Greenville ,45045
29683,Greenville ,45045
29687,Greenville ,45045
29688,Greenville ,45045
29690,Greenville ,45045
29138,Greenwood ,45047
29638,Greenwood ,45047
29646,Greenwood ,45047
29647,Greenwood ,45047
29649,Greenwood ,45047
29653,Greenwood ,45047
29666,Greenwood ,45047
29692,Greenwood ,45047
29695,Greenwood ,45047
29819,Greenwood ,45047
29848,Greenwood ,45047
29827,Hampton ,45049
29911,Hampton ,45049
29916,Hampton ,45049
29918,Hampton ,45049
29921,Hampton ,45049
29922,Hampton ,45049
29923,Hampton ,45049
29924,Hampton ,45049
29932,Hampton ,45049
29933,Hampton ,45049
29939,Hampton ,45049
29944,Hampton ,45049
29945,Hampton ,45049
29511,Horry ,45051
29526,Horry ,45051
29527,Horry ,45051
29544,Horry ,45051
29545,Horry ,45051
29566,Horry ,45051
29568,Horry ,45051
29569,Horry ,45051
29572,Horry ,45051
29575,Horry ,45051
29576,Horry ,45051
29577,Horry ,45051
29579,Horry ,45051
29581,Horry ,45051
29582,Horry ,45051
29588,Horry ,45051
29909,Jasper ,45053
29912,Jasper ,45053
29916,Jasper ,45053
29927,Jasper ,45053
29934,Jasper ,45053
29936,Jasper ,45053
29943,Jasper ,45053
29009,Kershaw ,45055
29010,Kershaw ,45055
29020,Kershaw ,45055
29032,Kershaw ,45055
29045,Kershaw ,45055
29058,Kershaw ,45055
29067,Kershaw ,45055
29074,Kershaw ,45055
29078,Kershaw ,45055
29128,Kershaw ,45055
29130,Kershaw ,45055
29175,Kershaw ,45055
29718,Kershaw ,45055
29058,Lancaster ,45057
29067,Lancaster ,45057
29707,Lancaster ,45057
29718,Lancaster ,45057
29720,Lancaster ,45057
29744,Lancaster ,45057
29037,Laurens ,45059
29178,Laurens ,45059
29325,Laurens ,45059
29332,Laurens ,45059
29335,Laurens ,45059
29351,Laurens ,45059
29355,Laurens ,45059
29360,Laurens ,45059
29370,Laurens ,45059
29384,Laurens ,45059
29388,Laurens ,45059
29644,Laurens ,45059
29645,Laurens ,45059
29654,Laurens ,45059
29681,Laurens ,45059
29692,Laurens ,45059
29009,Lee ,45061
29010,Lee ,45061
29020,Lee ,45061
29040,Lee ,45061
29046,Lee ,45061
29069,Lee ,45061
29080,Lee ,45061
29104,Lee ,45061
29128,Lee ,45061
29153,Lee ,45061
29550,Lee ,45061
29006,Lexington ,45063
29033,Lexington ,45063
29036,Lexington ,45063
29053,Lexington ,45063
29054,Lexington ,45063
29063,Lexington ,45063
29070,Lexington ,45063
29072,Lexington ,45063
29073,Lexington ,45063
29075,Lexington ,45063
29112,Lexington ,45063
29123,Lexington ,45063
29160,Lexington ,45063
29169,Lexington ,45063
29170,Lexington ,45063
29172,Lexington ,45063
29210,Lexington ,45063
29212,Lexington ,45063
29821,McCormick ,45065
29824,McCormick ,45065
29835,McCormick ,45065
29838,McCormick ,45065
29840,McCormick ,45065
29844,McCormick ,45065
29845,McCormick ,45065
29899,McCormick ,45065
29519,Marion ,45067
29546,Marion ,45067
29565,Marion ,45067
29571,Marion ,45067
29574,Marion ,45067
29581,Marion ,45067
29589,Marion ,45067
29592,Marion ,45067
29512,Marlboro ,45069
29516,Marlboro ,45069
29525,Marlboro ,45069
29565,Marlboro ,45069
29570,Marlboro ,45069
29594,Marlboro ,45069
29596,Marlboro ,45069
29036,Newberry ,45071
29037,Newberry ,45071
29075,Newberry ,45071
29108,Newberry ,45071
29122,Newberry ,45071
29126,Newberry ,45071
29127,Newberry ,45071
29145,Newberry ,45071
29178,Newberry ,45071
29332,Newberry ,45071
29355,Newberry ,45071
29643,Oconee ,45073
29658,Oconee ,45073
29664,Oconee ,45073
29665,Oconee ,45073
29672,Oconee ,45073
29675,Oconee ,45073
29676,Oconee ,45073
29678,Oconee ,45073
29686,Oconee ,45073
29689,Oconee ,45073
29691,Oconee ,45073
29693,Oconee ,45073
29696,Oconee ,45073
29018,Orangeburg ,45075
29030,Orangeburg ,45075
29038,Orangeburg ,45075
29039,Orangeburg ,45075
29047,Orangeburg ,45075
29048,Orangeburg ,45075
29059,Orangeburg ,45075
29107,Orangeburg ,45075
29112,Orangeburg ,45075
29113,Orangeburg ,45075
29115,Orangeburg ,45075
29117,Orangeburg ,45075
29118,Orangeburg ,45075
29133,Orangeburg ,45075
29135,Orangeburg ,45075
29137,Orangeburg ,45075
29142,Orangeburg ,45075
29146,Orangeburg ,45075
29160,Orangeburg ,45075
29163,Orangeburg ,45075
29432,Orangeburg ,45075
29436,Orangeburg ,45075
29471,Orangeburg ,45075
29477,Orangeburg ,45075
29611,Pickens ,45077
29630,Pickens ,45077
29631,Pickens ,45077
29632,Pickens ,45077
29634,Pickens ,45077
29635,Pickens ,45077
29640,Pickens ,45077
29642,Pickens ,45077
29657,Pickens ,45077
29661,Pickens ,45077
29667,Pickens ,45077
29670,Pickens ,45077
29671,Pickens ,45077
29682,Pickens ,45077
29685,Pickens ,45077
29002,Richland ,45079
29016,Richland ,45079
29036,Richland ,45079
29044,Richland ,45079
29045,Richland ,45079
29052,Richland ,45079
29061,Richland ,45079
29063,Richland ,45079
29075,Richland ,45079
29078,Richland ,45079
29130,Richland ,45079
29147,Richland ,45079
29177,Richland ,45079
29180,Richland ,45079
29201,Richland ,45079
29203,Richland ,45079
29204,Richland ,45079
29205,Richland ,45079
29206,Richland ,45079
29207,Richland ,45079
29208,Richland ,45079
29209,Richland ,45079
29210,Richland ,45079
29212,Richland ,45079
29214,Richland ,45079
29215,Richland ,45079
29216,Richland ,45079
29217,Richland ,45079
29218,Richland ,45079
29219,Richland ,45079
29220,Richland ,45079
29222,Richland ,45079
29223,Richland ,45079
29225,Richland ,45079
29226,Richland ,45079
29227,Richland ,45079
29229,Richland ,45079
29006,Saluda ,45081
29070,Saluda ,45081
29105,Saluda ,45081
29129,Saluda ,45081
29138,Saluda ,45081
29166,Saluda ,45081
29832,Saluda ,45081
29301,Spartanburg ,45083
29302,Spartanburg ,45083
29303,Spartanburg ,45083
29305,Spartanburg ,45083
29306,Spartanburg ,45083
29307,Spartanburg ,45083
29316,Spartanburg ,45083
29319,Spartanburg ,45083
29320,Spartanburg ,45083
29322,Spartanburg ,45083
29323,Spartanburg ,45083
29324,Spartanburg ,45083
29329,Spartanburg ,45083
29330,Spartanburg ,45083
29331,Spartanburg ,45083
29333,Spartanburg ,45083
29334,Spartanburg ,45083
29335,Spartanburg ,45083
29336,Spartanburg ,45083
29338,Spartanburg ,45083
29346,Spartanburg ,45083
29348,Spartanburg ,45083
29349,Spartanburg ,45083
29356,Spartanburg ,45083
29365,Spartanburg ,45083
29368,Spartanburg ,45083
29369,Spartanburg ,45083
29372,Spartanburg ,45083
29373,Spartanburg ,45083
29374,Spartanburg ,45083
29375,Spartanburg ,45083
29376,Spartanburg ,45083
29377,Spartanburg ,45083
29378,Spartanburg ,45083
29385,Spartanburg ,45083
29386,Spartanburg ,45083
29388,Spartanburg ,45083
29390,Spartanburg ,45083
29391,Spartanburg ,45083
29650,Spartanburg ,45083
29651,Spartanburg ,45083
29698,Spartanburg ,45083
29001,Sumter ,45085
29040,Sumter ,45085
29051,Sumter ,45085
29062,Sumter ,45085
29080,Sumter ,45085
29102,Sumter ,45085
29104,Sumter ,45085
29114,Sumter ,45085
29125,Sumter ,45085
29128,Sumter ,45085
29150,Sumter ,45085
29152,Sumter ,45085
29153,Sumter ,45085
29154,Sumter ,45085
29168,Sumter ,45085
29031,Union ,45087
29178,Union ,45087
29321,Union ,45087
29335,Union ,45087
29353,Union ,45087
29364,Union ,45087
29372,Union ,45087
29374,Union ,45087
29379,Union ,45087
29395,Union ,45087
29056,Williamsburg ,45089
29440,Williamsburg ,45089
29510,Williamsburg ,45089
29518,Williamsburg ,45089
29554,Williamsburg ,45089
29555,Williamsburg ,45089
29556,Williamsburg ,45089
29560,Williamsburg ,45089
29564,Williamsburg ,45089
29580,Williamsburg ,45089
29590,Williamsburg ,45089
29702,York ,45091
29703,York ,45091
29704,York ,45091
29706,York ,45091
29708,York ,45091
29710,York ,45091
29712,York ,45091
29715,York ,45091
29717,York ,45091
29726,York ,45091
29730,York ,45091
29732,York ,45091
29733,York ,45091
29734,York ,45091
29742,York ,45091
29743,York ,45091
29745,York ,45091
57328,Aurora ,46003
57359,Aurora ,46003
57363,Aurora ,46003
57368,Aurora ,46003
57369,Aurora ,46003
57375,Aurora ,46003
57383,Aurora ,46003
57385,Aurora ,46003
57312,Beadle ,46005
57322,Beadle ,46005
57324,Beadle ,46005
57348,Beadle ,46005
57350,Beadle ,46005
57353,Beadle ,46005
57379,Beadle ,46005
57381,Beadle ,46005
57382,Beadle ,46005
57384,Beadle ,46005
57386,Beadle ,46005
57399,Beadle ,46005
57551,Bennett ,46007
57574,Bennett ,46007
57714,Bennett ,46007
57716,Bennett ,46007
57040,Bon Homme ,46009
57059,Bon Homme ,46009
57062,Bon Homme ,46009
57063,Bon Homme ,46009
57066,Bon Homme ,46009
57315,Bon Homme ,46009
57376,Bon Homme ,46009
57002,Brookings ,46011
57006,Brookings ,46011
57007,Brookings ,46011
57026,Brookings ,46011
57061,Brookings ,46011
57071,Brookings ,46011
57212,Brookings ,46011
57213,Brookings ,46011
57220,Brookings ,46011
57234,Brookings ,46011
57268,Brookings ,46011
57276,Brookings ,46011
57401,Brown ,46013
57422,Brown ,46013
57426,Brown ,46013
57427,Brown ,46013
57432,Brown ,46013
57433,Brown ,46013
57434,Brown ,46013
57439,Brown ,46013
57441,Brown ,46013
57445,Brown ,46013
57446,Brown ,46013
57449,Brown ,46013
57451,Brown ,46013
57460,Brown ,46013
57461,Brown ,46013
57474,Brown ,46013
57479,Brown ,46013
57481,Brown ,46013
57325,Brule ,46015
57355,Brule ,46015
57369,Brule ,46015
57370,Brule ,46015
57383,Brule ,46015
57339,Buffalo ,46017
57341,Buffalo ,46017
57717,Butte ,46019
57760,Butte ,46019
57762,Butte ,46019
57783,Butte ,46019
57788,Butte ,46019
57437,Campbell ,46021
57452,Campbell ,46021
57472,Campbell ,46021
57631,Campbell ,46021
57632,Campbell ,46021
57646,Campbell ,46021
57648,Campbell ,46021
57313,Charles Mix ,46023
57315,Charles Mix ,46023
57329,Charles Mix ,46023
57330,Charles Mix ,46023
57342,Charles Mix ,46023
57356,Charles Mix ,46023
57361,Charles Mix ,46023
57367,Charles Mix ,46023
57369,Charles Mix ,46023
57376,Charles Mix ,46023
57380,Charles Mix ,46023
57217,Clark ,46025
57221,Clark ,46025
57225,Clark ,46025
57236,Clark ,46025
57243,Clark ,46025
57258,Clark ,46025
57271,Clark ,46025
57272,Clark ,46025
57278,Clark ,46025
57322,Clark ,46025
57434,Clark ,46025
57004,Clay ,46027
57010,Clay ,46027
57014,Clay ,46027
57031,Clay ,46027
57037,Clay ,46027
57069,Clay ,46027
57072,Clay ,46027
57073,Clay ,46027
57201,Codington ,46029
57235,Codington ,46029
57238,Codington ,46029
57242,Codington ,46029
57243,Codington ,46029
57245,Codington ,46029
57256,Codington ,46029
57263,Codington ,46029
57264,Codington ,46029
57265,Codington ,46029
57272,Codington ,46029
57621,Corson ,46031
57634,Corson ,46031
57638,Corson ,46031
57639,Corson ,46031
57641,Corson ,46031
57642,Corson ,46031
57644,Corson ,46031
57645,Corson ,46031
57658,Corson ,46031
57659,Corson ,46031
57660,Corson ,46031
57722,Custer ,46033
57730,Custer ,46033
57735,Custer ,46033
57738,Custer ,46033
57744,Custer ,46033
57751,Custer ,46033
57773,Custer ,46033
57301,Davison ,46035
57331,Davison ,46035
57334,Davison ,46035
57359,Davison ,46035
57363,Davison ,46035
57375,Davison ,46035
57219,Day ,46037
57239,Day ,46037
57256,Day ,46037
57261,Day ,46037
57273,Day ,46037
57274,Day ,46037
57422,Day ,46037
57434,Day ,46037
57445,Day ,46037
57454,Day ,46037
57468,Day ,46037
57213,Deuel ,46039
57218,Deuel ,46039
57226,Deuel ,46039
57234,Deuel ,46039
57237,Deuel ,46039
57238,Deuel ,46039
57259,Deuel ,46039
57265,Deuel ,46039
57268,Deuel ,46039
57625,Dewey ,46041
57630,Dewey ,46041
57633,Dewey ,46041
57636,Dewey ,46041
57652,Dewey ,46041
57656,Dewey ,46041
57657,Dewey ,46041
57661,Dewey ,46041
57313,Douglas ,46043
57328,Douglas ,46043
57330,Douglas ,46043
57331,Douglas ,46043
57342,Douglas ,46043
57344,Douglas ,46043
57364,Douglas ,46043
57366,Douglas ,46043
57369,Douglas ,46043
57375,Douglas ,46043
57376,Douglas ,46043
57428,Edmunds ,46045
57435,Edmunds ,46045
57448,Edmunds ,46045
57451,Edmunds ,46045
57460,Edmunds ,46045
57466,Edmunds ,46045
57471,Edmunds ,46045
57475,Edmunds ,46045
57481,Edmunds ,46045
57722,Fall River ,46047
